id,lang,time,timestamp,status_display,runtime,url,is_pending,title,memory,code,compare_result
144643976,cpp,"2 years, 5 months",1520820242,Wrong Answer,N/A,/submissions/detail/144643976/,Not Pending,Longest Continuous Increasing Subsequence,N/A,"class Solution {
public:
    int findLengthOfLCIS(vector<int>& nums) {
        int best = 1;
        vector<int> cache(nums.size(), 1);
        int n = (int)nums.size();
        for(int i=0;i<n;++i) {
          for(int j=0;j<i;++j) {
            if(nums[j]<nums[i]) {
              cache[i] = max(cache[i], cache[j]+1);
              best = max(best, cache[i]);
            }
          }
        }
        return best;
    }
};",011100011111111111111100011011011001
144641976,python3,"2 years, 5 months",1520819561,Accepted,124 ms,/submissions/detail/144641976/,Not Pending,Product of Array Except Self,N/A,"class Solution:
    def productExceptSelf(self, nums):
        """"""
        :type nums: List[int]
        :rtype: List[int]
        """"""
        if nums.count(0) == 1: 
          ans = [0]*len(nums)
          ret = 1
          p = 0
          for i in range(len(nums)):
            if nums[i] == 0:
              p = i
              continue
            else:
              ret *= nums[i]
          ans[p] = ret
          return ans
              
        if nums.count(0) > 1: return [0]*len(nums)
        import math
        ans = [math.log(abs(x)) for x in nums]
        sums = math.fsum(ans)
        s = 1 if sum([x<0 for x in nums]) % 2 == 0 else -1
        signs = [-1 if x<0 else 1 for x in nums]
        ans = [round(math.exp(sums-x)) * s * y for x, y in zip(ans, signs)]
        return ans",11111111111111111
144641804,python3,"2 years, 5 months",1520819503,Wrong Answer,N/A,/submissions/detail/144641804/,Not Pending,Product of Array Except Self,N/A,"class Solution:
    def productExceptSelf(self, nums):
        """"""
        :type nums: List[int]
        :rtype: List[int]
        """"""
        if nums.count(0) == 1: 
          ans = [0]*len(nums)
          ret = 1
          p = 0
          for i in range(len(nums)):
            if nums[i] == 0:
              p = i
              continue
            else:
              ret *= nums[i]
          ans[p] = ret
          return ans
              
        if nums.count(0) > 1: return [0]*len(nums)
        import math
        ans = [math.log(abs(x)) for x in nums]
        sums = math.fsum(ans)
        s = 1 if sum([x<0 for x in nums]) % 2 == 0 else -1
        signs = [-1 if x<0 else 1 for x in nums]
        ans = [int(math.exp(sums-x)) * s * y for x, y in zip(ans, signs)]
        return ans",11111110111000000
144641184,python3,"2 years, 5 months",1520819287,Wrong Answer,N/A,/submissions/detail/144641184/,Not Pending,Product of Array Except Self,N/A,"class Solution:
    def productExceptSelf(self, nums):
        """"""
        :type nums: List[int]
        :rtype: List[int]
        """"""
        if nums.count(0) == 1: 
          ans = [0]*len(nums)
          ret = 1
          p = 0
          for i in range(len(nums)):
            if nums[i] == 0:
              p = i
              continue
            else:
              ret *= nums[i]
          ans[p] = ret
          return ans
              
        if nums.count(0) > 1: return [0]*len(nums)
        import math
        ans = [math.log10(abs(x)) for x in nums]
        sums = sum(ans)
        s = 1 if sum([x<0 for x in nums]) % 2 == 0 else -1
        signs = [-1 if x<0 else 1 for x in nums]
        ans = [int(10**(sums-x)+1e-16) * s * y for x, y in zip(ans, signs)]
        return ans",11111111011111110
144640629,python3,"2 years, 5 months",1520819091,Wrong Answer,N/A,/submissions/detail/144640629/,Not Pending,Product of Array Except Self,N/A,"class Solution:
    def productExceptSelf(self, nums):
        """"""
        :type nums: List[int]
        :rtype: List[int]
        """"""
        if nums.count(0) == 1: 
          ans = [0]*len(nums)
          ret = 1
          p = 0
          for i in range(len(nums)):
            if nums[i] == 0:
              p = i
              continue
            else:
              ret *= nums[i]
          ans[p] = ret
          return ans
              
        if nums.count(0) > 1: return [0]*len(nums)
        import math
        ans = [math.log10(abs(x)) for x in nums]
        sums = sum(ans)
        s = 1 if sum([x<0 for x in nums]) % 2 == 0 else -1
        signs = [-1 if x<0 else 1 for x in nums]
        ans = [int(10**(sums-x)+1e-8) * s * y for x, y in zip(ans, signs)]
        return ans",11111111111111110
144639891,python3,"2 years, 5 months",1520818811,Runtime Error,N/A,/submissions/detail/144639891/,Not Pending,Product of Array Except Self,N/A,"class Solution:
    def productExceptSelf(self, nums):
        """"""
        :type nums: List[int]
        :rtype: List[int]
        """"""
        if nums.count(0) == 1: 
          ans = [0]*len(nums)
          ret = 1
          p = 0
          for i in range(len(nums)):
            if nums[i] == 0:
              p = i
              continue
            else:
              ret *= nums[i]
          ans[p] = ret
          return ans
              
        if nums.count(0) > 1: return [0]*len(nums)
        import math
        nums = [math.log10(x) for x in nums]
        sums = sum(nums)
        nums = [int(10**(sums-x)+1e-8) for x in nums]
        return nums",
144638499,python3,"2 years, 5 months",1520818310,Wrong Answer,N/A,/submissions/detail/144638499/,Not Pending,Product of Array Except Self,N/A,"class Solution:
    def productExceptSelf(self, nums):
        """"""
        :type nums: List[int]
        :rtype: List[int]
        """"""
        if nums.count(0) == len(nums): return nums
        import math
        nums = [math.log10(x) if x > 0 else -1 for x in nums]
        sums = sum([x for x in nums if x >= 0])
        nums = [int(10**(sums-x)+1e-8) if x >= 0 else 0 for x in nums]
        return nums",10100011100100000
144619728,cpp,"2 years, 5 months",1520810869,Accepted,31 ms,/submissions/detail/144619728/,Not Pending,Toeplitz Matrix,N/A,"class Solution {
public:
    bool isToeplitzMatrix(vector<vector<int>>& matrix) {
        for(int i=1;i<(int)matrix.size();++i) {
          for(int j=1;j<(int)matrix[i].size();++j) {
            if(matrix[i][j]!=matrix[i-1][j-1]) return false;
          }
        }
        return true;
    }
};",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
144619618,cpp,"2 years, 5 months",1520810818,Wrong Answer,N/A,/submissions/detail/144619618/,Not Pending,Toeplitz Matrix,N/A,"class Solution {
public:
    bool isToeplitzMatrix(vector<vector<int>>& matrix) {
        int n = (int)matrix.size();
        for(int i=1;i<n;++i) {
          for(int j=1;j<n;++j) {
            if(matrix[i][j]!=matrix[i-1][j-1]) return false;
          }
        }
        return true;
    }
};",11111111111111111111111111111111111111111111111111111111111111001111111110111110111110110110110110110110111110110110110110000100111111110110111110110110110110111110110110110110110111000101101101101111111110111111111110110110110110110111110110000101101101101101101101111111111111111110110111110111110111000101101101101101101101101101101111111111111111111111111110000101101101101101101101101101101100101101111111111111111110000101101101101101101101101101101101101101101101101101101111
144618758,python3,"2 years, 5 months",1520810482,Accepted,48 ms,/submissions/detail/144618758/,Not Pending,Missing Number,N/A,"class Solution:
    def missingNumber(self, nums):
        """"""
        :type nums: List[int]
        :rtype: int
        """"""
        return len(nums)*(len(nums)+1)//2-sum(nums)
        ",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
144527189,python3,"2 years, 5 months",1520756793,Accepted,652 ms,/submissions/detail/144527189/,Not Pending,Move Zeroes,N/A,"class Solution:
    def moveZeroes(self, nums):
        """"""
        :type nums: List[int]
        :rtype: void Do not return anything, modify nums in-place instead.
        """"""
        n = len(nums)
        for i in range(n-1, -1, -1):
          if nums[i] == 0:
            for j in range(i+1,n):
              nums[j-1], nums[j] = nums[j], nums[j-1]
",111111111111111111111
144527070,python3,"2 years, 5 months",1520756742,Wrong Answer,N/A,/submissions/detail/144527070/,Not Pending,Move Zeroes,N/A,"class Solution:
    def moveZeroes(self, nums):
        """"""
        :type nums: List[int]
        :rtype: void Do not return anything, modify nums in-place instead.
        """"""
        n = len(nums)
        for i in range(n):
          if nums[i] == 0:
            for j in range(i+1,n):
              nums[j-1], nums[j] = nums[j], nums[j-1]
",111111111101110110100
144526844,python3,"2 years, 5 months",1520756645,Accepted,56 ms,/submissions/detail/144526844/,Not Pending,Single Number,N/A,"class Solution:
    def singleNumber(self, nums):
        """"""
        :type nums: List[int]
        :rtype: int
        """"""
        nums.sort()
        i = 0
        while i < len(nums)-1:
          if nums[i] == nums[i+1]:
            i += 2
          else:
            return nums[i]
        return nums[-1]
        ",111111111111111
144526703,python3,"2 years, 5 months",1520756581,Accepted,56 ms,/submissions/detail/144526703/,Not Pending,Maximum Depth of Binary Tree,N/A,"# Definition for a binary tree node.
# class TreeNode:
#     def __init__(self, x):
#         self.val = x
#         self.left = None
#         self.right = None

class Solution:
    def maxDepth(self, root):
        """"""
        :type root: TreeNode
        :rtype: int
        """"""
        if root is None:
          return 0
        else:
          left = 0 if root.left is None else self.maxDepth(root.left)
          right = 0 if root.right is None else self.maxDepth(root.right)
          return max(left, right)+1",111111111111111111111111111111111111111
144525783,python3,"2 years, 5 months",1520756175,Wrong Answer,N/A,/submissions/detail/144525783/,Not Pending,Single Number,N/A,"class Solution:
    def singleNumber(self, nums):
        """"""
        :type nums: List[int]
        :rtype: int
        """"""
        nums.sort()
        i = 0
        while i < len(nums)-1:
          if nums[i] == nums[i+1]:
            i += 2
          else:
            return nums[i]
        return nums[0]
        ",111111111111101
144525751,python3,"2 years, 5 months",1520756161,Runtime Error,N/A,/submissions/detail/144525751/,Not Pending,Single Number,N/A,"class Solution:
    def singleNumber(self, nums):
        """"""
        :type nums: List[int]
        :rtype: int
        """"""
        nums.sort()
        i = 0
        while i < len(nums)-1:
          if nums[i] == nums[i+1]:
            i += 2
          else:
            return num[i]
        return nums[0]
        ",
144525552,python3,"2 years, 5 months",1520756083,Wrong Answer,N/A,/submissions/detail/144525552/,Not Pending,Single Number,N/A,"class Solution:
    def singleNumber(self, nums):
        """"""
        :type nums: List[int]
        :rtype: int
        """"""
        nums.sort()
        for i in range(len(nums)-1):
          if nums[i] != nums[i+1]:
            return nums[i]
        return nums[0]
        ",111111000000000
144525452,python3,"2 years, 5 months",1520756043,Wrong Answer,N/A,/submissions/detail/144525452/,Not Pending,Single Number,N/A,"class Solution:
    def singleNumber(self, nums):
        """"""
        :type nums: List[int]
        :rtype: int
        """"""
        nums.sort()
        for i in range(len(nums)-1):
          if nums[i] == nums[i+1]:
            return nums[i]
        return -1
        ",010000000000000
144525272,python3,"2 years, 5 months",1520755961,Accepted,60 ms,/submissions/detail/144525272/,Not Pending,Fizz Buzz,N/A,"class Solution:
    def fizzBuzz(self, n):
        """"""
        :type n: int
        :rtype: List[str]
        """"""
        ret = []
        for i in range(1, n+1):
          if i % 3 != 0 and i % 5 != 0:
            ret.append(str(i))
          else:
            x = """"
            if i % 3 == 0: x += ""Fizz""
            if i % 5 == 0: x += ""Buzz""
            ret.append(x)
        return ret",11111111
144524778,python3,"2 years, 5 months",1520755749,Accepted,52 ms,/submissions/detail/144524778/,Not Pending,Reverse String,N/A,"class Solution:
    def reverseString(self, s):
        """"""
        :type s: str
        :rtype: str
        """"""
        return s[::-1]",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
144524364,python3,"2 years, 5 months",1520755561,Accepted,148 ms,/submissions/detail/144524364/,Not Pending,Basic Calculator II,N/A,"class Solution:
    def calculate(self, s):
        """"""
        :type s: str
        :rtype: int
        """"""
        s = s.replace("" "","""")
        toks = []
        num = """"
        for x in s:
          if x.isdigit():
            num = num + x
          else:
            if len(num)>0:
              toks.append(int(num))
              num = """"
            toks.append(x)
        if len(num)>0:
          toks.append(int(num))
          
        que = []
        i = 0
        while i < len(toks):
          x = toks[i]
          if x == '*' or x == '/':
            que[-1] = que[-1] * toks[i+1] if x == '*' else que[-1] // toks[i+1]
            i += 2
            continue
          else:
            que.append(x)
          i += 1
          
        i = 2
        ret = que[0]
        while i < len(que):
          o = que[i-1]
          ret = ret + que[i] if o == '+' else ret - que[i]
          i += 2
        return ret
        
            
            
              
            ",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
144524067,python3,"2 years, 5 months",1520755434,Runtime Error,N/A,/submissions/detail/144524067/,Not Pending,Basic Calculator II,N/A,"class Solution:
    def calculate(self, s):
        """"""
        :type s: str
        :rtype: int
        """"""
        s = s.replace("" "","""")
        toks = []
        num = """"
        for x in s:
          if x.isdigit():
            num = num + x
          else:
            if len(num)>0:
              toks.append(int(num))
              num = """"
            toks.append(x)
        if len(num)>0:
          toks.append(int(num))
          
        que = []
        i = 0
        while i < len(toks):
          x = toks[i]
          if x == '*' or x == '/':
            que[-1] = que[-1] * toks[i+1] if x == '*' else que[-1] // toks[i+1]
          else:
            que.append(x)
          i += 1
          
        i = 2
        ret = que[0]
        while i < len(que):
          o = que[i-1]
          ret = ret + que[i] if o == '+' else ret - que[i]
          i += 2
        return ret
        
            
            
              
            ",
144520442,python3,"2 years, 5 months",1520753859,Runtime Error,N/A,/submissions/detail/144520442/,Not Pending,Basic Calculator II,N/A,"class Solution:
    def calculate(self, s):
        """"""
        :type s: str
        :rtype: int
        """"""
        return eval(s.replace(""/"", ""//""))",
144520294,python3,"2 years, 5 months",1520753787,Accepted,56 ms,/submissions/detail/144520294/,Not Pending,Remove K Digits,N/A,"class Solution:
    def removeKdigits(self, num, k):
        """"""
        :type num: str
        :type k: int
        :rtype: str
        """"""
        que = [num[0]]
        for x in num[1:]: 
          if que[-1] <= x:
            que.append(x)
          else:
            while len(que) > 0 and k > 0:
              if que[-1] > x:
                k -= 1
                que.pop()
              else:
                break
            que.append(x)
            
        while k > 0 and len(que) > 0:
          k -= 1
          que.pop()
        if len(que) == 0: return ""0""
        return str(int("""".join(que)))
            ",111111111111111111111111111111111
144514510,python3,"2 years, 5 months",1520751529,Time Limit Exceeded,N/A,/submissions/detail/144514510/,Not Pending,Remove K Digits,N/A,"class Solution:
    def removeKdigits(self, num, k):
        """"""
        :type num: str
        :type k: int
        :rtype: str
        """"""
        if len(num) == k: return ""0""
        
        for _ in range(k):
            smallest = """"
            for i in range(len(num)):
                new_num = num[:i] + num[(i+1):]
                if smallest == """" or int(new_num) < int(smallest):
                    smallest = new_num
            num = str(int(smallest))
        return str(int(num))
                
        ",111111111111111111111100000000000
144514362,python3,"2 years, 5 months",1520751475,Wrong Answer,N/A,/submissions/detail/144514362/,Not Pending,Remove K Digits,N/A,"class Solution:
    def removeKdigits(self, num, k):
        """"""
        :type num: str
        :type k: int
        :rtype: str
        """"""
        if len(num) == k: return ""0""
        
        for _ in range(k):
            smallest = """"
            for i in range(len(num)):
                new_num = num[:i] + num[(i+1):]
                if smallest == """" or int(new_num) < int(smallest):
                    smallest = new_num
            num = smallest
        return num
                
        ",101111011111111111111100000000000
144513146,python3,"2 years, 5 months",1520751028,Accepted,40 ms,/submissions/detail/144513146/,Not Pending,Rotate String,N/A,"class Solution:
    def rotateString(self, A, B):
        """"""
        :type A: str
        :type B: str
        :rtype: bool
        """"""
        for i in range(len(A)):
            C = A[i:] + A[:i] 
            if C == B: return True
        return False",111111111111111111111111111111111111111
144366769,python3,"2 years, 5 months",1520674888,Accepted,40 ms,/submissions/detail/144366769/,Not Pending,Maximum Swap,N/A,"class Solution:
    def maximumSwap(self, num):
        """"""
        :type num: int
        :rtype: int
        """"""
        best = num
        num = list(str(num))
        n = len(num)
        for i in range(n):
            for j in range(i+1, n):
                tmp = num[:]
                tmp[i], tmp[j] = tmp[j], tmp[i]
                best = max(best, int("""".join(tmp)))
                
        return best",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
144366742,python3,"2 years, 5 months",1520674871,Wrong Answer,N/A,/submissions/detail/144366742/,Not Pending,Maximum Swap,N/A,"class Solution:
    def maximumSwap(self, num):
        """"""
        :type num: int
        :rtype: int
        """"""
        num = list(str(num))
        n = len(num)
        best = 0
        for i in range(n):
            for j in range(i+1, n):
                tmp = num[:]
                tmp[i], tmp[j] = tmp[j], tmp[i]
                best = max(best, int("""".join(tmp)))
                
        return best",111000000111111111001111011111011111111111111110111111111111111111111111011111111101111111111111111111111111111
144366428,python3,"2 years, 5 months",1520674613,Accepted,60 ms,/submissions/detail/144366428/,Not Pending,Reverse Integer,N/A,"class Solution:
    def reverse(self, x):
        """"""
        :type x: int
        :rtype: int
        """"""
        sign = 1
        if x < 0: 
            sign *= -1
            x *= -1
        ret = sign * int(str(x)[::-1])
        if ret > 2147483647: ret = 0
        elif ret < -2147483648: ret = 0
        return ret",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
144366370,python3,"2 years, 5 months",1520674563,Wrong Answer,N/A,/submissions/detail/144366370/,Not Pending,Reverse Integer,N/A,"class Solution:
    def reverse(self, x):
        """"""
        :type x: int
        :rtype: int
        """"""
        sign = 1
        if x < 0: 
            sign *= -1
            x *= -1
        return sign * int(str(x)[::-1])",111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110011111010
144366218,python3,"2 years, 5 months",1520674458,Accepted,72 ms,/submissions/detail/144366218/,Not Pending,String to Integer (atoi),N/A,"class Solution:
    def myAtoi(self, str):
        """"""
        :type str: str
        :rtype: int
        """"""
        str = str.strip()
        
        ret = 0 
        sign = 1
        
        for i, d in enumerate(str):
            if d == '-':
                if i == 0: sign *= -1
                else:
                    break
            elif d == '+':
                if i != 0:
                    break
            elif d.isdigit():
                ret = ret * 10 + int(d)
            else:
                break
            
        ret *= sign
        if ret > 2147483647: ret = 2147483647
        elif ret < -2147483648: ret = -2147483648
        return ret",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
144366184,python3,"2 years, 5 months",1520674434,Wrong Answer,N/A,/submissions/detail/144366184/,Not Pending,String to Integer (atoi),N/A,"class Solution:
    def myAtoi(self, str):
        """"""
        :type str: str
        :rtype: int
        """"""
        str = str.strip()
        
        ret = 0 
        sign = 1
        
        for i, d in enumerate(str):
            if d == '-':
                if i == 0: sign *= -1
                else:
                    break
            elif d == '+':
                if i != 0:
                    break
            elif d.isdigit():
                ret = ret * 10 + int(d)
            
        ret *= sign
        if ret > 2147483647: ret = 2147483647
        elif ret < -2147483648: ret = -2147483648
        return ret",111111111111110010001111111111001101010111100100000001000000000000000000000000000000000000010000010000000000010101101000001101001010000100010000001000000000000100001101000000101100100100001000000000000000011000000000001010000000000000000000100000000000000000000000100000000000001000000010000000101001000000000000000000000000010001000000000000100000001000010111000000010000001000100000100000000000000000101001000010000001001000000000100000000100000010100000100000000000000000000000000110000000010001000000001000000100100100000000000010000000001100000100000000000001010000000010000000000000001000001000000000010010000000010100100000000000000000000001100000001000001000000000000100010000000100000000000001010000000000010100000000000000000001001100000001000000000000000010000000000001000000001000000010000000000100000110010000100000001000000010001111000100100000001010010011000000000000000000000000101100000000000010101100000000000000100100000000001000010010000000100000001000010000000000100010000000100000100000000010000101000000000001000011000001111
144365780,python3,"2 years, 5 months",1520674151,Wrong Answer,N/A,/submissions/detail/144365780/,Not Pending,String to Integer (atoi),N/A,"class Solution:
    def myAtoi(self, str):
        """"""
        :type str: str
        :rtype: int
        """"""
        try:
            ret = int(str)
            if ret > 2147483647: ret = 2147483647
            elif ret < -2147483648: ret = -2147483648
            return ret
        except ValueError:
            return 0
",111111111111110101111111111110001101111111100000000001100000000000100000000000000010000000010000110010000000000101100000101010001000001000100000000000100000000100001000000000101100000100001000000000000001001000010000001000001000000001000010000000000001100000000000000000000000001000001010000000100101000001000000000000110100000100000000000000000000010101010010000000000000000000000000101000000000001000001001000000000000000100000000000000000000000000001000100000000000000000000000100110000010000000010000000000000100100100000000000000000010001000000100000000000010011000010001000000000100011000010000000001010000100000010100100001000000000000001001000000011000001010000000100000011000000100110011000001010001001000010001100000000000100010001001000000000000100000000010000010000001100001101000000010000000000000010110010010000000000000000010010110000111100000001010010010001000000010100000000101000100000000000000101000000010100000000000000000001000000000000000100010101000010000000000100010000000000000100000000001000000000100000000000010000011111
144365489,python3,"2 years, 5 months",1520673934,Accepted,72 ms,/submissions/detail/144365489/,Not Pending,Valid Number,N/A,"class Solution:
    def isNumber(self, s):
        """"""
        :type s: str
        :rtype: bool
        """"""
        try:
            float(s)
            return True
        except ValueError:
            return False",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
144339348,python3,"2 years, 5 months",1520660009,Accepted,56 ms,/submissions/detail/144339348/,Not Pending,Find Smallest Letter Greater Than Target,N/A,"class Solution:
    def nextGreatestLetter(self, letters, target):
        """"""
        :type letters: List[str]
        :type target: str
        :rtype: str
        """"""
        ans = ''
        for l in letters:
            if ord(target) >= ord(l): continue
            if ans == '' or ord(ans) > ord(l): ans = l
        if ans == '':
            for l in letters:
                if ans == '' or ord(ans) > ord(l): ans = l
        return ans
        ",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
144339252,python3,"2 years, 5 months",1520659961,Wrong Answer,N/A,/submissions/detail/144339252/,Not Pending,Find Smallest Letter Greater Than Target,N/A,"class Solution:
    def nextGreatestLetter(self, letters, target):
        """"""
        :type letters: List[str]
        :type target: str
        :rtype: str
        """"""
        ans = ''
        for l in letters:
            if ord(target) > ord(l): continue
            if ans == '' or ord(ans) > ord(l): ans = l
        if ans == '':
            for l in letters:
                if ans == '' or ord(ans) > ord(l): ans = l
        return ans
        ",101101111101111111101111111111111111011111011111011110110100000000100000000000000000111111111110110111111111111111111111111110100111100100000000000000000000000100110
144338902,python3,"2 years, 5 months",1520659797,Wrong Answer,N/A,/submissions/detail/144338902/,Not Pending,Find Smallest Letter Greater Than Target,N/A,"class Solution:
    def nextGreatestLetter(self, letters, target):
        """"""
        :type letters: List[str]
        :type target: str
        :rtype: str
        """"""
        ans = ''
        for l in letters:
            if ord(target) >= ord(l): continue
            if ans == '' or ord(ans) > ord(l): ans = l
        return ans
        ",111100111111111111100000000000001111111111111111111111110011111111111111111111111110111111111111110000000000001111111111111111111111110011111111111111111111111110111
144338852,python3,"2 years, 5 months",1520659771,Wrong Answer,N/A,/submissions/detail/144338852/,Not Pending,Find Smallest Letter Greater Than Target,N/A,"class Solution:
    def nextGreatestLetter(self, letters, target):
        """"""
        :type letters: List[str]
        :type target: str
        :rtype: str
        """"""
        ans = ''
        for l in letters:
            if ord(target) > ord(l): continue
            if ans == '' or ord(ans) > ord(l): ans = l
        return ans
        ",101100111101111111100000000000001111011111011111011110110000000000100000000000000000111111111110110000000000001111111111111110100111100000000000000000000000000100110
144336778,python3,"2 years, 5 months",1520658612,Accepted,40 ms,/submissions/detail/144336778/,Not Pending,Number Complement,N/A,"class Solution:
    def findComplement(self, num):
        """"""
        :type num: int
        :rtype: int
        """"""
        ret = 0
        i = 0
        while True:
            ret += abs(1-num%2) * 2**i
            num //= 2
            if num == 0: break
            i += 1
        return ret
            ",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
142784327,python3,"2 years, 5 months",1519813689,Accepted,40 ms,/submissions/detail/142784327/,Not Pending,Hamming Distance,N/A,"class Solution:
    def hammingDistance(self, x, y):
        """"""
        :type x: int
        :type y: int
        :rtype: int
        """"""
        return list(str(bin(x^y))).count('1')
        ",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
142784145,mysql,"2 years, 5 months",1519813500,Accepted,1489 ms,/submissions/detail/142784145/,Not Pending,Big Countries,N/A,"# Write your MySQL query statement below
SELECT name, population, area FROM World WHERE area > 3000000 OR population >= 25000000;",1111
142784121,mysql,"2 years, 5 months",1519813476,Wrong Answer,N/A,/submissions/detail/142784121/,Not Pending,Big Countries,N/A,"# Write your MySQL query statement below
SELECT name, population, area FROM World WHERE area > 3000000 OR population >= 2500000;",0100
142784000,python3,"2 years, 5 months",1519813371,Accepted,44 ms,/submissions/detail/142784000/,Not Pending,Jewels and Stones,N/A,"class Solution:
    def numJewelsInStones(self, J, S):
        """"""
        :type J: str
        :type S: str
        :rtype: int
        """"""
        J = list(J)
        S = list(S)
        return sum([S.count(j) for j in J])",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
142783745,python3,"2 years, 5 months",1519813134,Accepted,236 ms,/submissions/detail/142783745/,Not Pending,Target Sum,N/A,"class Solution:
    def findTargetSumWays(self, nums, S):
        """"""
        :type nums: List[int]
        :type S: int
        :rtype: int
        """"""
        from collections import defaultdict
        cache = defaultdict(int)
        cache[0] = 1
        for n in nums:
            next_cache = defaultdict(int)
            for k in cache.keys():
                next_cache[k+n] += cache[k]
                next_cache[k-n] += cache[k]
                
            cache = next_cache.copy()
        
        return cache[S]
        ",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
